timestamp,strain_microstrain,tilt_deg,vibration_g,displacement_mm,node1_tilt_x,node1_tilt_y,node2_tilt_x,node2_tilt_y,node3_tilt_x,node3_tilt_y,node1_tilt_resultant,node2_tilt_resultant,node3_tilt_resultant,transient_accel_g,rms_vibration_g,anomaly_score,sensor_status,zone_id,hazard_zone
2026-03-01 01:24:24,152.6,0.098,0.043,0.425,0.002,-0.003,0.092,0.035,0.011,0.053,0.004,0.098,0.054,0.0038,0.043,0.0622,NOMINAL,0,ZONE_A
2026-03-01 01:58:58,163.99,0.182,0.0473,1.362,0.045,0.003,0.181,-0.018,-0.001,0.024,0.045,0.182,0.024,0.0037,0.0473,0.0579,NOMINAL,0,ZONE_A
2026-03-01 08:01:32,1030.63,8.178,1.8547,21.761,3.115,2.701,5.982,5.577,0.467,0.83,4.123,8.178,0.952,0.9768,1.8547,0.8509,CRITICAL,2,ZONE_C
2026-03-01 01:29:02,146.31,0.103,0.0258,0.692,0.005,0.007,0.091,0.048,-0.027,0.002,0.009,0.103,0.027,0.0104,0.0258,0.2474,NOMINAL,0,ZONE_A
2026-03-01 03:05:50,147.88,0.093,0.0294,0.224,0.047,0.001,0.06,0.071,-0.005,0.018,0.047,0.093,0.019,0.0294,0.0278,0.1809,NOMINAL,0,ZONE_A
2026-03-01 07:36:08,812.1,8.692,1.8087,16.43,3.642,2.986,7.076,5.048,1.004,0.212,4.71,8.692,1.026,1.6897,1.8087,0.854,CRITICAL,2,ZONE_C
2026-03-01 07:00:40,1289.21,8.004,1.2702,11.848,2.004,2.238,5.426,5.885,1.239,0.908,3.004,8.004,1.536,0.62,1.2702,0.7568,CRITICAL,2,ZONE_C
2026-03-01 03:23:42,420.73,2.777,0.2632,4.999,0.253,0.189,2.404,1.39,0.255,0.084,0.315,2.777,0.268,0.2632,0.0829,0.495,CAUTION,1,ZONE_B
2026-03-01 02:33:40,228.58,0.215,0.0332,1.246,0.022,-0.005,0.171,0.13,-0.012,0.006,0.022,0.215,0.014,0.002,0.0332,0.2307,NOMINAL,0,ZONE_A
2026-03-01 06:40:02,1060.88,7.893,1.575,14.459,3.631,1.894,6.802,4.003,0.638,0.742,4.096,7.893,0.979,0.62,1.575,0.9182,CRITICAL,2,ZONE_C
2026-03-01 05:17:54,435.33,2.002,0.1924,5.667,0.416,0.363,1.571,1.241,0.094,0.067,0.552,2.002,0.115,0.126,0.1924,0.4474,CAUTION,1,ZONE_B
2026-03-01 00:07:02,151.86,0.201,0.0471,1.36,0.017,-0.02,0.173,0.103,-0.019,-0.008,0.026,0.201,0.021,0.0186,0.0471,0.1203,NOMINAL,0,ZONE_A
2026-03-01 06:19:20,480.17,2.065,0.3271,5.11,0.476,0.402,1.549,1.367,0.179,0.139,0.623,2.065,0.226,0.08,0.3271,0.4876,CAUTION,1,ZONE_B
2026-03-01 09:51:58,769.33,8.306,1.2087,14.314,2.478,2.75,6.975,4.509,0.627,0.767,3.702,8.306,0.99,1.2087,0.9848,0.8594,CRITICAL,2,ZONE_C
2026-03-01 08:17:56,870.91,8.16,1.6424,11.567,1.132,1.548,6.072,5.452,1.496,0.949,1.917,8.16,1.772,1.156,1.6424,0.8226,CRITICAL,2,ZONE_C
2026-03-01 00:52:20,173.3,0.152,0.0293,0.551,0.014,-0.019,0.15,0.023,-0.011,0.01,0.023,0.152,0.015,0.0293,0.027,0.3089,NOMINAL,0,ZONE_A
2026-03-01 08:57:46,983.14,6.68,1.202,11.545,2.654,1.585,6.0,2.938,1.306,1.02,3.091,6.68,1.657,0.9794,1.202,0.8649,CRITICAL,2,ZONE_C
2026-03-01 09:06:34,1119.12,7.335,1.4308,16.722,1.612,2.892,5.698,4.619,1.341,0.396,3.31,7.335,1.399,1.4308,1.1876,0.7826,CRITICAL,2,ZONE_C
2026-03-01 02:44:24,179.01,0.174,0.0325,1.041,-0.009,-0.032,0.165,0.056,0.016,0.033,0.033,0.174,0.037,0.0153,0.0325,0.1102,NOMINAL,0,ZONE_A
2026-03-01 02:52:40,73.47,0.128,0.0425,1.326,0.016,-0.016,0.127,0.013,0.017,-0.007,0.023,0.128,0.018,0.0083,0.0425,0.1299,NOMINAL,0,ZONE_A
2026-03-01 08:05:28,895.97,6.774,1.6982,12.01,1.658,1.96,5.988,3.167,0.961,0.523,2.567,6.774,1.094,1.0489,1.6982,0.9544,CRITICAL,2,ZONE_C
2026-03-01 06:43:26,1025.74,7.675,1.6396,15.564,2.105,2.352,6.301,4.383,1.03,1.095,3.156,7.675,1.504,0.62,1.6396,0.922,CRITICAL,2,ZONE_C
2026-03-01 07:32:16,1031.39,6.469,1.1868,18.109,2.89,1.477,4.57,4.579,0.706,0.541,3.246,6.469,0.889,0.6598,1.1868,0.9682,CRITICAL,2,ZONE_C
2026-03-01 00:51:36,175.58,0.166,0.0342,0.795,0.001,-0.01,0.153,0.065,-0.006,0.037,0.01,0.166,0.038,0.0057,0.0342,0.2606,NOMINAL,0,ZONE_A
2026-03-01 01:40:04,222.45,0.163,0.0395,1.085,0.023,-0.015,0.147,0.071,-0.02,0.018,0.027,0.163,0.027,0.0074,0.0395,0.0632,NOMINAL,0,ZONE_A
2026-03-01 01:45:50,128.54,0.164,0.044,1.758,0.006,-0.045,0.133,0.096,-0.007,0.028,0.045,0.164,0.028,0.0366,0.044,0.2153,NOMINAL,0,ZONE_A
2026-03-01 09:31:02,868.64,8.694,0.9775,20.324,1.57,3.284,5.435,6.786,1.284,0.383,3.64,8.694,1.34,0.7775,0.9775,0.7682,CRITICAL,2,ZONE_C
2026-03-01 00:41:56,181.45,0.208,0.0472,1.19,0.01,-0.004,0.188,0.088,-0.002,0.031,0.011,0.208,0.031,0.012,0.0472,0.2355,NOMINAL,0,ZONE_A
2026-03-01 04:49:14,489.66,2.351,0.2281,5.496,0.284,0.205,1.92,1.356,0.251,0.067,0.351,2.351,0.259,0.1079,0.2281,0.4074,CAUTION,1,ZONE_B
2026-03-01 09:19:30,1323.39,8.842,2.0599,21.392,2.255,2.142,7.711,4.326,0.119,1.18,3.11,8.842,1.186,0.8797,2.0599,0.8824,CRITICAL,2,ZONE_C
2026-03-01 02:38:18,139.82,0.185,0.0144,1.418,0.007,-0.015,0.179,0.049,-0.004,0.001,0.017,0.185,0.005,0.0045,0.0144,0.111,NOMINAL,0,ZONE_A
2026-03-01 00:26:36,117.71,0.142,0.0213,1.359,0.016,-0.008,0.126,0.066,-0.01,0.028,0.017,0.142,0.03,0.0156,0.0213,0.1741,NOMINAL,0,ZONE_A
2026-03-01 03:14:24,144.86,0.078,0.0384,1.219,0.025,-0.01,0.071,0.032,0.008,0.008,0.027,0.078,0.012,0.0049,0.0384,0.1124,NOMINAL,0,ZONE_A
2026-03-01 03:49:06,545.17,2.414,0.3733,7.124,0.399,0.164,2.166,1.067,0.096,0.141,0.432,2.414,0.171,0.2131,0.3733,0.6348,CAUTION,1,ZONE_B
2026-03-01 03:17:14,179.82,0.038,0.0445,0.853,0.036,0.013,0.028,0.023,-0.022,0.031,0.038,0.036,0.038,0.0214,0.0445,0.2451,NOMINAL,0,ZONE_A
2026-03-01 06:53:54,1189.36,9.775,1.0927,12.259,1.323,1.107,7.919,5.73,1.158,0.645,1.725,9.775,1.326,0.62,1.0927,0.7819,CRITICAL,2,ZONE_C
2026-03-01 00:28:52,163.05,0.118,0.0239,1.181,0.035,-0.001,0.108,0.046,-0.005,0.029,0.035,0.118,0.029,0.0122,0.0239,0.0625,NOMINAL,0,ZONE_A
2026-03-01 06:26:26,463.31,2.614,0.4702,3.646,0.181,0.4,2.383,1.075,0.183,0.141,0.439,2.614,0.231,0.1582,0.4702,0.6898,CAUTION,1,ZONE_B
2026-03-01 09:41:36,800.19,7.489,1.6892,9.878,1.098,2.361,6.001,4.479,1.329,1.355,2.604,7.489,1.898,0.8985,1.6892,0.9323,CRITICAL,2,ZONE_C
2026-03-01 08:20:54,1014.08,9.658,1.4856,26.67,1.304,2.015,7.79,5.71,1.059,0.928,2.4,9.658,1.408,0.7489,1.4856,0.8486,CRITICAL,2,ZONE_C
2026-03-01 04:11:46,503.89,1.886,0.4335,5.482,0.4,0.276,1.548,1.077,0.194,0.24,0.486,1.886,0.309,0.1951,0.4335,0.4621,CAUTION,1,ZONE_B
2026-03-01 02:54:34,78.37,0.166,0.0477,1.649,-0.013,-0.019,0.146,0.078,-0.032,0.038,0.023,0.166,0.05,0.0102,0.0477,0.0527,NOMINAL,0,ZONE_A
2026-03-01 01:19:48,104.92,0.142,0.0591,0.994,0.007,0.016,0.112,0.087,-0.002,0.024,0.017,0.142,0.024,0.022,0.0591,0.1658,NOMINAL,0,ZONE_A
2026-03-01 00:31:56,130.21,0.129,0.0423,1.055,0.027,-0.051,0.127,0.026,-0.005,0.004,0.058,0.129,0.007,0.0325,0.0423,0.0566,NOMINAL,0,ZONE_A
2026-03-01 01:28:56,147.09,0.133,0.0242,1.576,0.037,-0.034,0.088,0.099,-0.021,0.019,0.05,0.133,0.028,0.0109,0.0242,0.1683,NOMINAL,0,ZONE_A
2026-03-01 02:21:44,130.41,0.157,0.0241,1.678,0.049,-0.009,0.124,0.097,-0.012,0.027,0.049,0.157,0.03,0.0035,0.0241,0.302,NOMINAL,0,ZONE_A
2026-03-01 00:09:34,157.47,0.133,0.0104,0.763,0.017,-0.001,0.126,0.042,-0.007,0.031,0.017,0.133,0.031,0.0062,0.0104,0.2834,NOMINAL,0,ZONE_A
2026-03-01 09:21:26,834.96,7.248,2.1343,10.262,3.419,2.238,5.942,4.151,1.259,0.707,4.086,7.248,1.444,1.4003,2.1343,0.9274,CRITICAL,2,ZONE_C
2026-03-01 09:57:40,992.63,8.026,1.3627,15.1,1.987,1.849,4.526,6.628,1.264,0.315,2.715,8.026,1.302,1.3627,1.2747,0.9292,CRITICAL,2,ZONE_C
2026-03-01 08:29:50,1122.22,8.913,0.9733,22.551,1.821,2.119,6.96,5.567,1.007,0.675,2.794,8.913,1.212,0.9733,0.8011,0.8002,CRITICAL,2,ZONE_C
2026-03-01 01:05:18,170.28,0.087,0.031,0.493,0.026,-0.006,0.051,0.071,-0.016,0.008,0.026,0.087,0.018,0.0077,0.031,0.1619,NOMINAL,0,ZONE_A
2026-03-01 04:19:58,510.51,1.987,0.2693,5.417,0.422,0.65,1.63,1.137,0.181,0.078,0.774,1.987,0.197,0.2088,0.2693,0.4847,CAUTION,1,ZONE_B
2026-03-01 07:31:46,890.05,5.848,1.4894,10.883,2.881,1.598,3.246,4.864,1.18,1.107,3.294,5.848,1.618,0.8228,1.4894,0.962,CRITICAL,2,ZONE_C
2026-03-01 05:42:02,493.08,2.528,0.3671,4.145,0.39,0.467,2.134,1.356,0.201,0.198,0.609,2.528,0.282,0.08,0.3671,0.5562,CAUTION,1,ZONE_B
2026-03-01 09:37:42,822.43,6.595,1.299,20.728,2.179,2.45,4.804,4.519,1.273,1.174,3.279,6.595,1.732,0.62,1.299,0.9055,CRITICAL,2,ZONE_C
2026-03-01 04:22:24,610.94,2.076,0.3113,5.061,0.623,0.478,1.748,1.119,0.316,0.163,0.785,2.076,0.355,0.1936,0.3113,0.649,CAUTION,1,ZONE_B
2026-03-01 08:42:58,1005.83,8.343,2.2186,20.673,3.385,2.352,6.439,5.305,0.825,0.552,4.122,8.343,0.992,1.0963,2.2186,0.9678,CRITICAL,2,ZONE_C
2026-03-01 09:27:30,922.19,5.788,1.1458,16.871,0.784,2.021,4.336,3.834,0.77,0.8,2.168,5.788,1.11,0.62,1.1458,0.8138,CRITICAL,2,ZONE_C
2026-03-01 07:37:32,974.68,8.121,1.1598,20.066,1.966,2.049,6.575,4.767,1.216,0.898,2.84,8.121,1.512,1.0351,1.1598,0.76,CRITICAL,2,ZONE_C
2026-03-01 02:31:22,163.17,0.153,0.0414,0.928,0.006,0.017,0.138,0.065,-0.011,0.03,0.018,0.153,0.032,0.0047,0.0414,0.1567,NOMINAL,0,ZONE_A
2026-03-01 07:01:22,973.25,7.142,2.3509,15.494,1.099,2.437,5.023,5.077,1.512,0.335,2.674,7.142,1.549,1.1098,2.3509,0.7136,CRITICAL,2,ZONE_C
2026-03-01 00:15:32,198.23,0.145,0.029,1.207,0.029,0.011,0.138,0.045,-0.017,0.024,0.031,0.145,0.029,0.0075,0.029,0.0551,NOMINAL,0,ZONE_A
2026-03-01 07:04:38,872.67,7.104,1.9905,18.619,2.42,2.612,4.947,5.099,1.161,0.836,3.561,7.104,1.431,1.1963,1.9905,0.8697,CRITICAL,2,ZONE_C
2026-03-01 06:27:00,557.74,2.474,0.3285,6.055,0.711,0.078,1.812,1.685,0.216,0.095,0.715,2.474,0.236,0.133,0.3285,0.4944,CAUTION,1,ZONE_B
2026-03-01 07:52:42,1031.01,8.772,1.9946,10.097,2.997,2.901,6.562,5.822,0.872,0.79,4.171,8.772,1.176,1.5136,1.9946,0.9334,CRITICAL,2,ZONE_C
2026-03-01 03:47:48,489.76,2.024,0.5148,4.74,0.118,0.352,1.48,1.382,0.191,0.165,0.371,2.024,0.252,0.2055,0.5148,0.6829,CAUTION,1,ZONE_B
2026-03-01 07:17:32,879.69,6.227,1.3284,22.785,2.218,2.477,5.006,3.704,1.075,0.658,3.324,6.227,1.261,1.3284,1.2351,0.9313,CRITICAL,2,ZONE_C
2026-03-01 09:04:02,1102.11,6.39,1.8106,13.414,1.255,1.628,4.041,4.95,0.994,0.973,2.055,6.39,1.391,0.7635,1.8106,0.9812,CRITICAL,2,ZONE_C
2026-03-01 09:17:18,1100.95,7.466,1.58,11.994,3.231,1.596,5.639,4.893,1.413,0.374,3.603,7.466,1.461,0.8682,1.58,0.8357,CRITICAL,2,ZONE_C
2026-03-01 02:43:54,112.2,0.152,0.054,1.205,-0.001,0.006,0.124,0.087,0.014,0.005,0.007,0.152,0.015,0.0387,0.054,0.0661,NOMINAL,0,ZONE_A
2026-03-01 02:23:26,120.1,0.137,0.0447,1.202,0.012,0.014,0.134,0.025,-0.035,0.011,0.018,0.137,0.037,0.0058,0.0447,0.0538,NOMINAL,0,ZONE_A
2026-03-01 01:24:06,104.15,0.104,0.0259,0.903,0.031,-0.022,0.048,0.093,-0.017,0.004,0.038,0.104,0.017,0.0066,0.0259,0.2462,NOMINAL,0,ZONE_A
2026-03-01 08:05:14,760.0,10.415,1.2306,15.914,2.116,1.844,7.694,7.02,0.547,0.575,2.807,10.415,0.794,1.2306,1.0528,0.7961,CRITICAL,2,ZONE_C
2026-03-01 09:04:34,861.4,4.936,1.5663,14.172,2.828,1.566,3.713,3.252,0.871,0.668,3.233,4.936,1.098,1.5663,0.9471,0.7551,CRITICAL,2,ZONE_C
2026-03-01 07:53:12,1061.84,9.863,0.9996,15.518,2.158,2.185,8.645,4.748,0.423,0.7,3.071,9.863,0.818,0.7225,0.9996,0.7544,CRITICAL,2,ZONE_C
2026-03-01 04:13:06,438.98,2.417,0.4303,3.415,0.381,0.357,2.156,1.094,0.134,0.064,0.522,2.417,0.149,0.2169,0.4303,0.4296,CAUTION,1,ZONE_B
2026-03-01 06:12:06,459.47,1.974,0.2211,5.279,0.554,0.408,1.82,0.765,0.08,0.149,0.688,1.974,0.169,0.2211,0.2089,0.5419,CAUTION,1,ZONE_B
2026-03-01 08:28:52,1208.14,8.378,1.0677,11.514,2.347,2.373,4.068,7.324,0.702,0.619,3.337,8.378,0.936,0.891,1.0677,0.9325,CRITICAL,2,ZONE_C
2026-03-01 06:17:42,582.58,2.035,0.2186,2.622,0.706,0.327,1.701,1.118,0.027,0.128,0.778,2.035,0.131,0.08,0.2186,0.5825,CAUTION,1,ZONE_B
2026-03-01 08:45:10,1053.76,6.808,1.5021,15.892,2.995,2.437,3.753,5.68,1.4,1.097,3.861,6.808,1.779,0.9268,1.5021,0.8961,CRITICAL,2,ZONE_C
2026-03-01 07:57:22,1168.79,6.822,1.745,14.003,3.17,2.069,6.12,3.015,0.657,0.787,3.786,6.822,1.025,1.3596,1.745,0.8475,CRITICAL,2,ZONE_C
2026-03-01 07:00:32,973.69,7.451,2.1719,15.693,1.855,1.309,5.253,5.284,1.254,0.258,2.27,7.451,1.28,0.9033,2.1719,0.846,CRITICAL,2,ZONE_C
2026-03-01 05:02:28,589.09,1.76,0.2397,3.738,0.499,0.136,1.512,0.901,0.167,0.1,0.517,1.76,0.195,0.1233,0.2397,0.4914,CAUTION,1,ZONE_B
2026-03-01 08:47:34,1130.51,5.997,1.4818,10.933,2.049,2.344,4.008,4.46,0.544,0.618,3.113,5.997,0.823,1.0199,1.4818,0.8812,CRITICAL,2,ZONE_C
2026-03-01 03:28:28,455.0,1.607,0.3716,4.236,0.293,0.545,1.502,0.572,0.067,0.123,0.619,1.607,0.14,0.117,0.3716,0.3975,CAUTION,1,ZONE_B
2026-03-01 01:41:34,191.86,0.049,0.0579,0.09,0.015,0.006,0.044,0.02,-0.012,0.004,0.016,0.049,0.013,0.0579,0.0222,0.1413,NOMINAL,0,ZONE_A
2026-03-01 01:48:48,114.53,0.133,0.0296,0.883,0.017,-0.009,0.119,0.06,-0.034,0.055,0.019,0.133,0.065,0.0296,0.0272,0.1493,NOMINAL,0,ZONE_A
2026-03-01 01:14:46,165.78,0.106,0.0511,1.334,0.01,-0.024,0.099,0.038,-0.006,0.021,0.026,0.106,0.022,0.0511,0.0384,0.1449,NOMINAL,0,ZONE_A
2026-03-01 05:10:08,466.98,2.25,0.3465,5.349,0.658,0.327,2.019,0.994,0.214,0.186,0.735,2.25,0.284,0.163,0.3465,0.4203,CAUTION,1,ZONE_B
2026-03-01 04:12:22,374.1,2.413,0.2601,3.987,0.444,0.214,2.08,1.223,0.209,0.016,0.493,2.413,0.209,0.0874,0.2601,0.4913,CAUTION,1,ZONE_B
2026-03-01 05:03:32,526.76,2.759,0.3643,5.228,0.623,0.398,2.149,1.73,0.28,0.101,0.739,2.759,0.298,0.1089,0.3643,0.5054,CAUTION,1,ZONE_B
2026-03-01 01:35:30,132.34,0.053,0.0346,1.38,0.028,-0.013,0.039,0.036,-0.02,0.016,0.031,0.053,0.025,0.002,0.0346,0.1307,NOMINAL,0,ZONE_A
2026-03-01 03:46:22,579.92,2.441,0.335,5.497,0.443,0.234,2.248,0.952,0.342,0.157,0.501,2.441,0.376,0.1094,0.335,0.565,CAUTION,1,ZONE_B
2026-03-01 08:24:28,1105.95,9.183,0.9618,15.075,1.983,2.076,7.459,5.356,1.305,0.526,2.871,9.183,1.407,0.7769,0.9618,0.73,CRITICAL,2,ZONE_C
2026-03-01 09:06:56,959.12,8.242,1.9925,11.397,2.237,2.026,6.79,4.672,1.34,0.728,3.018,8.242,1.525,1.3876,1.9925,0.8326,CRITICAL,2,ZONE_C
2026-03-01 08:34:44,999.35,9.53,2.1787,13.786,2.932,1.882,8.49,4.329,1.601,0.841,3.484,9.53,1.809,1.6225,2.1787,0.9002,CRITICAL,2,ZONE_C
2026-03-01 05:43:34,506.68,2.407,0.3324,5.857,0.467,0.55,1.815,1.581,0.148,0.158,0.722,2.407,0.217,0.151,0.3324,0.5635,CAUTION,1,ZONE_B
2026-03-01 03:25:12,517.12,2.329,0.4815,3.913,0.32,0.298,1.671,1.622,0.163,0.098,0.437,2.329,0.19,0.2277,0.4815,0.4466,CAUTION,1,ZONE_B
2026-03-01 09:49:14,908.24,6.388,1.2745,8.1,2.386,2.848,5.273,3.606,1.288,1.076,3.715,6.388,1.678,0.9045,1.2745,0.7649,CRITICAL,2,ZONE_C
2026-03-01 03:03:10,97.41,0.166,0.0319,1.629,-0.01,0.02,0.143,0.084,-0.03,0.015,0.022,0.166,0.034,0.0214,0.0319,0.1826,NOMINAL,0,ZONE_A
2026-03-01 04:46:52,370.45,2.515,0.3322,5.03,0.434,0.312,2.2,1.219,0.295,0.045,0.534,2.515,0.298,0.0899,0.3322,0.4242,CAUTION,1,ZONE_B
2026-03-01 04:19:12,413.75,2.514,0.2931,4.203,0.719,0.321,2.103,1.378,0.175,0.002,0.787,2.514,0.175,0.2102,0.2931,0.4986,CAUTION,1,ZONE_B
2026-03-01 02:45:36,101.34,0.163,0.0447,0.609,0.065,-0.005,0.142,0.079,0.002,0.033,0.065,0.163,0.034,0.017,0.0447,0.2061,NOMINAL,0,ZONE_A
2026-03-01 01:53:28,83.32,0.113,0.0412,0.805,0.013,-0.016,0.095,0.061,-0.023,0.053,0.02,0.113,0.057,0.0123,0.0412,0.1258,NOMINAL,0,ZONE_A
2026-03-01 09:00:56,971.53,6.778,0.9763,10.184,0.359,1.892,6.552,1.736,0.817,1.237,1.926,6.778,1.483,0.62,0.9763,0.8278,CRITICAL,2,ZONE_C
2026-03-01 05:50:54,434.9,2.361,0.3512,4.272,0.211,0.367,2.129,1.02,0.309,0.144,0.424,2.361,0.341,0.1122,0.3512,0.5225,CAUTION,1,ZONE_B
2026-03-01 01:16:12,129.64,0.137,0.025,1.057,0.033,-0.011,0.098,0.096,-0.007,0.011,0.035,0.137,0.013,0.0216,0.025,0.0845,NOMINAL,0,ZONE_A
2026-03-01 08:05:54,1141.31,8.067,1.9111,18.904,3.081,2.095,6.559,4.696,0.582,1.209,3.725,8.067,1.342,1.1919,1.9111,0.8572,CRITICAL,2,ZONE_C
2026-03-01 03:51:28,628.44,2.12,0.4922,4.726,0.265,0.315,1.343,1.64,0.216,0.089,0.412,2.12,0.234,0.2045,0.4922,0.6683,CAUTION,1,ZONE_B
2026-03-01 06:04:40,450.58,1.656,0.4675,4.567,0.251,0.353,1.507,0.687,-0.025,0.049,0.433,1.656,0.054,0.1249,0.4675,0.5555,CAUTION,1,ZONE_B
2026-03-01 08:57:42,956.96,8.196,2.23,20.489,1.435,2.442,6.515,4.972,1.216,0.156,2.832,8.196,1.226,1.0546,2.23,0.9141,CRITICAL,2,ZONE_C
2026-03-01 04:01:38,563.17,2.193,0.4482,4.48,0.504,0.41,1.838,1.196,0.155,0.156,0.65,2.193,0.22,0.1912,0.4482,0.6549,CAUTION,1,ZONE_B
2026-03-01 09:13:28,1027.64,8.298,1.1036,20.63,2.108,2.977,6.468,5.199,0.898,0.915,3.648,8.298,1.283,1.1036,0.9799,0.8976,CRITICAL,2,ZONE_C
2026-03-01 04:02:36,603.19,2.289,0.2814,4.641,0.467,0.129,1.946,1.206,0.173,0.091,0.485,2.289,0.195,0.1031,0.2814,0.4406,CAUTION,1,ZONE_B
2026-03-01 01:57:46,137.65,0.134,0.0156,0.824,0.018,-0.029,0.119,0.062,-0.015,0.023,0.034,0.134,0.028,0.0039,0.0156,0.1384,NOMINAL,0,ZONE_A
2026-03-01 07:35:08,1025.51,6.845,1.8977,10.009,0.907,2.277,5.279,4.357,1.108,0.558,2.451,6.845,1.24,0.961,1.8977,0.9383,CRITICAL,2,ZONE_C
2026-03-01 05:06:22,541.9,1.675,0.2958,5.337,0.491,0.505,1.064,1.293,0.334,0.116,0.705,1.675,0.354,0.0973,0.2958,0.6507,CAUTION,1,ZONE_B
2026-03-01 07:58:10,1108.26,8.748,1.4652,15.634,2.569,1.828,5.666,6.665,0.699,0.947,3.153,8.748,1.177,0.62,1.4652,0.8513,CRITICAL,2,ZONE_C
2026-03-01 09:58:30,1215.23,8.057,1.33,19.804,1.92,1.906,6.006,5.371,0.813,0.873,2.705,8.057,1.192,0.6266,1.33,0.873,CRITICAL,2,ZONE_C
2026-03-01 03:11:52,172.08,0.2,0.0184,1.026,0.003,0.014,0.195,0.047,0.004,0.018,0.014,0.2,0.018,0.0072,0.0184,0.1799,NOMINAL,0,ZONE_A
2026-03-01 08:16:00,1243.09,8.292,1.1881,18.376,1.907,2.948,7.057,4.354,0.898,0.747,3.511,8.292,1.168,0.62,1.1881,0.897,CRITICAL,2,ZONE_C
2026-03-01 07:22:58,1032.68,8.287,1.703,16.629,2.965,2.108,4.613,6.884,1.338,0.587,3.638,8.287,1.461,0.8038,1.703,0.9433,CRITICAL,2,ZONE_C
2026-03-01 00:06:38,128.8,0.142,0.0448,1.318,0.003,0.006,0.117,0.08,-0.026,-0.003,0.006,0.142,0.026,0.002,0.0448,0.2325,NOMINAL,0,ZONE_A
2026-03-01 08:33:28,1095.8,8.661,1.8688,21.435,2.414,2.451,6.328,5.913,1.176,0.419,3.44,8.661,1.249,1.0848,1.8688,0.8177,CRITICAL,2,ZONE_C
2026-03-01 03:30:52,462.96,2.352,0.1602,4.746,0.389,0.33,1.981,1.269,0.191,0.008,0.51,2.352,0.191,0.1505,0.1602,0.5915,CAUTION,1,ZONE_B
2026-03-01 05:21:32,470.51,2.562,0.3368,4.706,0.371,0.346,2.301,1.126,0.04,0.248,0.507,2.562,0.252,0.1236,0.3368,0.6802,CAUTION,1,ZONE_B
2026-03-01 03:53:32,590.72,2.177,0.2953,5.144,0.57,0.13,1.789,1.241,0.315,0.114,0.585,2.177,0.335,0.1204,0.2953,0.4641,CAUTION,1,ZONE_B
2026-03-01 05:21:18,377.47,2.064,0.5089,4.306,0.203,0.422,1.522,1.394,0.202,0.214,0.468,2.064,0.295,0.1555,0.5089,0.4854,CAUTION,1,ZONE_B
2026-03-01 03:37:06,582.07,2.174,0.4536,5.763,0.424,0.403,1.989,0.878,0.142,0.071,0.585,2.174,0.158,0.1269,0.4536,0.3637,CAUTION,1,ZONE_B
2026-03-01 03:17:10,126.46,0.145,0.0266,1.338,0.011,-0.01,0.125,0.075,-0.016,-0.003,0.015,0.145,0.016,0.0081,0.0266,0.2896,NOMINAL,0,ZONE_A
2026-03-01 05:34:30,693.5,2.579,0.3727,3.831,0.548,0.477,1.997,1.632,0.229,-0.021,0.726,2.579,0.23,0.0813,0.3727,0.5709,CAUTION,1,ZONE_B
2026-03-01 07:16:02,1176.74,7.208,1.6412,10.026,2.141,2.45,5.865,4.189,0.552,0.709,3.253,7.208,0.898,1.2862,1.6412,0.9579,CRITICAL,2,ZONE_C
2026-03-01 06:53:08,1169.98,8.673,1.1283,16.009,2.816,1.878,4.766,7.246,1.335,0.635,3.385,8.673,1.478,0.947,1.1283,0.8636,CRITICAL,2,ZONE_C
2026-03-01 08:27:16,990.28,8.146,1.0468,9.275,1.335,1.971,6.106,5.392,1.541,0.937,2.381,8.146,1.803,0.7739,1.0468,0.7827,CRITICAL,2,ZONE_C
2026-03-01 01:46:10,104.66,0.152,0.0465,1.104,0.008,-0.041,0.139,0.061,-0.004,0.023,0.041,0.152,0.023,0.0025,0.0465,0.3229,NOMINAL,0,ZONE_A
2026-03-01 03:35:24,412.52,2.195,0.3874,5.476,0.843,0.334,1.749,1.327,0.358,0.209,0.907,2.195,0.414,0.1334,0.3874,0.4713,CAUTION,1,ZONE_B
2026-03-01 04:39:30,464.63,2.616,0.3001,3.547,0.392,0.257,2.4,1.04,0.222,0.154,0.469,2.616,0.27,0.1353,0.3001,0.3878,CAUTION,1,ZONE_B
2026-03-01 09:13:40,1115.8,8.202,1.4167,12.866,1.637,1.241,5.413,6.162,1.26,0.708,2.054,8.202,1.446,0.62,1.4167,0.7203,CRITICAL,2,ZONE_C
2026-03-01 08:42:02,1241.11,9.224,1.411,8.824,4.102,3.36,6.362,6.678,0.99,0.96,5.302,9.224,1.379,1.178,1.411,0.8311,CRITICAL,2,ZONE_C
2026-03-01 07:07:20,911.9,10.152,0.6363,15.142,3.124,1.787,7.589,6.743,0.695,1.142,3.599,10.152,1.337,0.62,0.6363,0.7262,CRITICAL,2,ZONE_C
2026-03-01 07:57:04,1055.95,9.19,1.688,16.268,2.588,1.773,7.051,5.894,0.992,0.735,3.137,9.19,1.234,0.62,1.688,0.9726,CRITICAL,2,ZONE_C
2026-03-01 00:12:18,178.28,0.146,0.0262,1.684,0.006,0.014,0.107,0.1,-0.031,0.029,0.015,0.146,0.042,0.0095,0.0262,0.1071,NOMINAL,0,ZONE_A
